"date","Cases.Mean","Cases.sd","Cases.q2.5","Cases.q50","Cases.q97.5","Deaths.Mean","Deaths.sd","Deaths.q2.5","Deaths.q50","Deaths.q97.5"
2020-02-16,0.526789574927267,0.11606549990397,0.468114356153975,0.475467755168016,0.782999107948385,0.0217532021254014,0.00593054759077804,0.0188498290375593,0.0191166849482341,0.0348343054429708
2020-02-17,0.688965272863802,0.144765875376533,0.614778121468154,0.625103570315424,1.00862871552652,0.0291399798828254,0.00750514498571747,0.0254262493532427,0.0258093123811584,0.0456987195695703
2020-02-18,0.90052340658527,0.180329679787941,0.806742564643871,0.821180184385374,1.29884251276605,0.038866743065824,0.00947009629213403,0.0341261319007175,0.0346721942100216,0.059766709993991
2020-02-19,1.17659575621208,0.224320758871401,1.05806783644624,1.07818148006183,1.67224247900633,0.0516564481706087,0.0119179439825435,0.0456152061974229,0.046388955148079,0.0779663729467062
2020-02-20,1.53699212237412,0.278626330134018,1.38721317924116,1.4151447683251,2.15282701586356,0.06845555126647,0.0149618568037716,0.0607676630270898,0.0618583142206326,0.101495121593864
2020-02-21,2.00765585854546,0.345509684827145,1.81842109095716,1.85710044423069,2.771563045209,0.0905035020881022,0.0187396625177553,0.0807317479811433,0.0822620930817616,0.131898149539533
2020-02-22,2.6225738720923,0.427665600098835,2.38353833413286,2.43696777901994,3.56841779994294,0.119423926590283,0.02341845173977,0.10701605983123,0.109154775518363,0.171169844569238
2020-02-23,3.42628354190722,0.528274936592582,3.12441150175123,3.19805213055676,4.59498416109872,0.157344294479969,0.0291997100913877,0.141603083551737,0.144581485220659,0.221884840092816
2020-02-24,4.47716379127379,0.651053001104889,4.09603939080364,4.19733477330982,5.91787343380332,0.207053007113024,0.036324879618555,0.1870986021636,0.191233422183266,0.287367394717928
2020-02-25,5.85175615883904,0.800282665287296,5.37072192349255,5.50980758815867,7.62309903101507,0.272205639168804,0.0450811194238331,0.246928361550284,0.252652687439719,0.371910272504172
2020-02-26,7.65043680893399,0.980820186320595,7.04351888457281,7.23418195525027,9.82174133347548,0.357595657166772,0.0558069386763661,0.325596856357619,0.333502078522786,0.481057643474626
2020-02-27,10.004864342449,1.19805412437002,9.2394329955442,9.50041056739415,12.6572678036146,0.469509905267438,0.0688970674078386,0.429027920274025,0.439920623095506,0.621970727781295
2020-02-28,13.087759875847,1.45778981338619,12.1228626664247,12.4795978921561,16.3149912282575,0.616195448203933,0.0848056018145386,0.565013031577926,0.579992121242822,0.803900371965423
2020-02-29,17.1257483809653,1.76602157198374,15.9100427574473,16.3970550732474,21.0342895699242,0.808472630700207,0.104046004942543,0.743801492075813,0.764362525643377,1.03879782023481
2020-03-01,22.4162161454723,2.12854301177462,20.8854087214127,21.5494927321182,27.1243924836611,1.06054005697474,0.127185947651446,0.978877003677861,1.00705330530063,1.34210410066712
2020-03-02,29.3494430312477,2.55032790733235,27.4231251993437,28.3276656443323,34.9847713814743,1.39103181020281,0.154833949858976,1.28797979653331,1.32653323469671,1.73377017169227
2020-03-03,38.4376557362055,3.03459978839649,36.0154028449939,37.2461946707025,45.1314646260865,1.82440593797763,0.187613567953826,1.69445183967858,1.74713075085114,2.23957493608651
2020-03-04,50.3531476603913,3.58151364751553,47.3097368005215,48.9828120116628,58.2310608612096,2.39276744641072,0.226119828475956,2.22900723366776,2.30089406363645,2.89282819124616
2020-03-05,65.9782797727172,4.18640238151283,62.1578362064222,64.4299978868623,75.1445438239761,3.13826162217471,0.270850777998376,2.93206071706122,3.03004109500774,3.73657025246678
2020-03-06,86.4710389144226,4.83767221006301,81.6799052316991,84.762886358669,96.983827376586,4.1162158177704,0.322105669035749,3.85679067434902,3.99018563145,4.82641235318441
2020-03-07,113.350933937183,5.51482669140868,107.349028756632,111.528506052927,125.184597105545,5.39926257611076,0.379841486594188,5.07316689778252,5.25458451363313,6.23420314328247
2020-03-08,148.611400860949,6.1881977097429,141.101837636829,146.762885583921,161.600075166906,7.08274688217517,0.443484920623724,6.6732443124806,6.919723728227,8.05275971240653
2020-03-09,194.866733145488,6.82484103024061,185.483411404804,193.144575429402,208.621531263092,9.29181453966508,0.511712164236119,8.77811442220637,9.11266365275284,10.4019669364533
2020-03-10,255.54381954761,7.41264912058691,243.836743086851,254.195548059866,269.332922607692,12.1906975469792,0.582257431952549,11.5470289936678,12.0006892731479,13.4366354762622
2020-03-11,335.131744745538,8.0320793351976,320.549910599374,334.543425574366,347.708877728203,15.9948629958985,0.651941437125968,15.1893622218415,15.8039722857133,17.3566144180597
2020-03-12,439.505662364155,9.02377042692075,421.37746579561,440.262610591827,453.049080894527,20.986883316213,0.717460183443377,19.9802676078569,20.8121572823323,22.4197866274851
2020-03-13,576.345370392159,11.2146321401542,553.856645509952,577.550626051538,596.568629288908,27.5371314278092,0.778369726468948,26.2811319474803,27.4060498325603,28.9587379261044
2020-03-14,755.673857899876,15.8721190594799,727.844026213168,753.618079126582,785.378001851146,36.1307263915394,0.845651207397523,34.5662556251003,36.0859109719907,37.4204672025375
2020-03-15,988.102629645357,24.235949358193,949.724342945294,988.37637597467,1030.99205239806,47.3789197164345,0.960598275319951,45.434546510423,47.48409263303,48.8729624455856
2020-03-16,1287.57847417479,37.5672049739567,1222.33864493068,1291.68323308589,1348.5832019393,61.9912497130583,1.21264045661756,59.5830359479867,62.0033503519514,64.2052309789658
2020-03-17,1664.56526421772,56.9786127643122,1556.74662936969,1674.4355001787,1749.66624963975,80.8572889499937,1.72108884555274,77.8873453441114,80.6558598350787,84.0724185361633
2020-03-18,2131.98227450875,83.8719763220286,1965.65109026962,2150.09855070223,2248.46229000213,105.010250310312,2.59605766344824,100.873713692889,105.047153648687,109.594197782732
2020-03-19,2670.36053710871,115.989588397746,2435.01641805967,2698.13347556234,2823.68212923416,135.495362293855,3.92290733766644,128.735391385478,135.899279534826,141.902917058593
